1,Gold,SPY,GPR,GPRA,GPRT
5/8/2019,1281,287.53,56.737,26.11,87.1
5/9/2019,1285,286.66,167.1283,85.44,213.8
5/10/2019,1287,288.1,135.9636,57.5,178.15
5/13/2019,1302,280.86,130.9507,38.68,193.58
5/14/2019,1296,283.4,248.6772,93.55,351.14
5/15/2019,1298,285.06,184.7647,201.74,204.85
5/16/2019,1286,287.7,158.536,199.64,131.83
5/17/2019,1276,285.84,141.0513,119.31,156.38
5/21/2019,1273,286.51,131.1908,84.08,163.63
5/22/2019,1274,285.63,93.1805,46.45,123.97
5/23/2019,1285,282.14,102.5425,97.78,88.97
5/24/2019,1284,282.78,148.6938,74.12,206.07
5/28/2019,1277,280.15,69.4571,0,115.51
5/29/2019,1281,278.27,67.5116,17.95,97.31
5/30/2019,1290,279.03,120.2309,107.46,124.11
5/31/2019,1308,275.27,104.5634,33.36,146.07
6/3/2019,1325,274.57,129.2476,95.44,143.3
6/4/2019,1326,280.53,69.3974,18.45,100.02
6/5/2019,1331,282.96,122.3855,89.47,142.47
6/6/2019,1340,284.8,82.9233,60.91,116.13
6/7/2019,1343,287.65,69.9223,60.99,72.68
6/11/2019,1328,288.9,74.2924,52.28,87.21
6/12/2019,1334,288.39,95.0327,99.25,75.26
6/13/2019,1341,289.58,114.6658,59.27,169.51
6/14/2019,1342,289.26,192.6398,125.25,229.83
6/18/2019,1348,292.4,157.7413,91.04,200.2
6/19/2019,1346,293.06,135.5526,8.45,218.39
6/20/2019,1394,295.86,72.5691,25.53,106.49
6/21/2019,1397,294,125.9995,40.52,196.03
6/24/2019,1415,293.64,171.2475,21.34,284.8
6/25/2019,1416,290.76,82.0168,0,136.4
6/26/2019,1412,290.47,123.7572,24.68,198.96
6/27/2019,1412,291.5,134.9403,86.79,159.26
6/28/2019,1414,293,153.9025,87.67,201.1
7/1/2019,1389,295.66,112.5193,26.92,172.16
7/2/2019,1408,296.43,138.2222,47.52,214.02
7/3/2019,1421,298.8,66.8241,9.52,103.19
7/5/2019,1400,298.46,98.3488,35.65,141.26
7/8/2019,1400,296.82,53.507,9.7,80.9
7/9/2019,1401,297.19,96.6532,35.04,138.82
7/10/2019,1413,298.61,100.7792,26.21,153.03
7/11/2019,1407,299.31,119.6799,68.18,156.38
7/12/2019,1412,300.65,107.3701,39.64,145.5
7/15/2019,1414,300.75,31.0553,30.96,43.04
7/16/2019,1411,299.71,76.3704,28.55,111.13
7/17/2019,1423,297.74,147.2252,82.56,198.94
7/18/2019,1428,298.83,102.6807,115.72,103.94
7/19/2019,1427,297.17,48.7794,17.68,66.37
7/22/2019,1427,297.9,193.0157,104.01,242.92
7/23/2019,1422,300.03,139.2671,99.17,198.52
7/24/2019,1424,301.44,99.5192,47.24,126.1
7/25/2019,1415,300,74.4397,37.11,92.85
7/26/2019,1419,302.01,137.6536,61.97,192
7/29/2019,1420,301.46,137.6141,88.19,171.65
7/30/2019,1433,300.72,152.3585,137.19,155.3
7/31/2019,1429,297.43,89.6564,84.68,109.87
8/1/2019,1424,294.84,107.7258,89.5,111.97
8/2/2019,1449,292.62,110.9881,42.56,156.18
8/5/2019,1468,283.82,103.5177,103.2,94.69
8/6/2019,1475,287.8,270.9353,183.47,306.06
8/7/2019,1510,287.97,106.0022,88.06,124.87
8/9/2019,1499,291.62,105.861,61.56,132.04
8/12/2019,1508,288.07,151.5212,83.34,191.16
8/13/2019,1504,292.55,40.6727,27.03,45.09
8/14/2019,1519,283.9,105.7714,86.27,111.94
8/15/2019,1522,284.65,96.8857,101.19,107.42
8/16/2019,1514,288.85,104.6074,78.21,115.98
8/19/2019,1502,292.33,127.8535,46.35,173.97
8/20/2019,1506,290.09,76.6798,50.96,110.52
8/21/2019,1506,292.45,114.3908,47.52,150.61
8/22/2019,1499,292.36,147.9677,66.62,206.39
8/23/2019,1528,284.85,96.7815,70.17,146.32
8/27/2019,1541,286.87,178.095,111.6,203.1
8/28/2019,1539,288.89,83.4732,78.84,102.29
8/29/2019,1531,292.58,76.3704,57.1,79.38
8/30/2019,1523,292.45,45.7767,41.49,55.37
9/3/2019,1550,290.74,83.73,41.74,113.14
9/4/2019,1554,294.04,89.65,53.62,104.37
9/5/2019,1519,297.82,81.0139,44.87,127.25
9/6/2019,1509,298.05,81.7387,42.89,100.16
9/9/2019,1505,298.2,72.8571,87.16,56.54
9/10/2019,1493,298.13,104.8834,104.56,138.09
9/11/2019,1497,300.25,98.7486,17.9,156.76
9/12/2019,1501,301.29,79.5016,70.45,88.14
9/13/2019,1493,301.09,70.5685,41.38,96.65
9/16/2019,1505,300.16,178.9196,122.31,229.54
9/17/2019,1507,300.92,253.3421,200.14,325.93
9/18/2019,1509,301.1,115.363,65.72,157.6
9/19/2019,1500,301.08,157.1346,76.21,240.14
9/20/2019,1508,298.28,126.9625,130.41,121.57
9/23/2019,1524,298.21,52.5804,47.65,63.6
9/24/2019,1533,295.87,103.2372,71.6,141.83
9/25/2019,1505,297.62,124.1143,76.8,142.35
9/26/2019,1508,297,70.6681,52.84,88.14
9/27/2019,1503,295.4,88.0556,16.72,146.44
9/30/2019,1469,296.77,95.5548,42.34,123.6
10/1/2019,1485,293.24,90.1379,71.89,119.92
10/2/2019,1504,288.06,69.6466,8.68,115.83
10/3/2019,1510,290.42,46.4774,25.27,63.24
10/4/2019,1509,294.35,111.2749,59.73,135.23
10/7/2019,1501,293.08,52.9626,28.8,64.06
10/8/2019,1500,288.53,118.7773,87.71,131.69
10/9/2019,1509,291.27,82.4706,73.08,99.06
10/11/2019,1485,296.28,204.3185,277.36,180.74
10/14/2019,1494,295.95,118.4823,68.9,164.2
10/15/2019,1480,298.88,108.0696,93.68,179.73
10/16/2019,1490,298.4,193.5019,119.42,283.5
10/17/2019,1494,299.28,114.7724,15.78,177.71
10/18/2019,1490,297.97,106.582,76.5,127.62
10/21/2019,1484,299.99,93.4434,55.89,116.55
10/22/2019,1484,299.01,54.3044,72.18,37.63
10/23/2019,1492,299.88,97.0561,16.83,154.39
10/24/2019,1501,300.37,116.306,42.94,179.1
10/25/2019,1502,301.6,140.8747,96.3,167.35
10/28/2019,1492,303.3,98.2958,97.99,114.43
10/29/2019,1487,303.21,95.015,68.89,107.74
10/30/2019,1497,304.14,113.2889,90.35,113.04
10/31/2019,1515,303.33,83.1424,52.35,109.16
11/1/2019,1511,306.14,100.6581,72.98,106.53
11/4/2019,1511,307.37,59.2411,9.84,90.31
11/5/2019,1484,307.03,77.9428,48.56,97.22
11/6/2019,1493,307.1,85.7931,95.03,71.34
11/7/2019,1466,308.18,63.6158,45.3,75.57
11/8/2019,1463,308.94,98.9417,94.69,92.15
11/11/2019,1457,308.35,92.5873,61.53,111.21
11/12/2019,1454,309,62.4107,67,63.87
11/13/2019,1463,309.1,160.1496,142.85,189.24
11/14/2019,1473,309.55,85.7931,28.51,118.9
11/15/2019,1469,311.79,75.0724,56.13,85.83
11/18/2019,1472,312.02,109.0965,79.1,156.69
11/19/2019,1474,311.93,61.1696,46.91,62.6
11/20/2019,1474,310.77,101.9252,33.87,141.26
11/21/2019,1464,310.27,62.8969,41.8,76.71
11/22/2019,1464,310.96,64.285,22.62,88.04
11/25/2019,1457,313.37,36.6319,31.3,34.81
11/26/2019,1460,314.08,70.4802,46.84,78.14
